24642,2013-12-25T00:00:00.000+05:30,12,PAYMENT_REVIEW
38973,2014-03-22T00:00:00.000+05:30,52,PAYMENT_REVIEW
66386,2014-06-17T00:00:00.000+05:30,56,COMPLETE
68706,2013-08-20T00:00:00.000+05:30,130,COMPLETE
67419,2013-07-26T00:00:00.000+05:30,202,COMPLETE
66569,2014-06-23T00:00:00.000+05:30,232,COMPLETE
68034,2014-01-20T00:00:00.000+05:30,254,COMPLETE
10152,2013-09-26T00:00:00.000+05:30,265,PAYMENT_REVIEW
37737,2014-03-14T00:00:00.000+05:30,273,PAYMENT_REVIEW
27930,2014-01-14T00:00:00.000+05:30,282,PAYMENT_REVIEW
67118,2014-07-15T00:00:00.000+05:30,321,COMPLETE
67648,2013-09-23T00:00:00.000+05:30,321,COMPLETE
67387,2014-07-23T00:00:00.000+05:30,323,COMPLETE
68025,2014-01-17T00:00:00.000+05:30,363,COMPLETE
68505,2014-05-29T00:00:00.000+05:30,378,COMPLETE
15448,2013-10-31T00:00:00.000+05:30,406,PAYMENT_REVIEW
67147,2014-07-15T00:00:00.000+05:30,412,PAYMENT_REVIEW
67924,2013-12-19T00:00:00.000+05:30,416,COMPLETE
68844,2014-05-17T00:00:00.000+05:30,443,COMPLETE
67097,2014-07-14T00:00:00.000+05:30,447,COMPLETE
68300,2014-04-02T00:00:00.000+05:30,457,COMPLETE
67005,2014-07-09T00:00:00.000+05:30,473,COMPLETE
67845,2013-11-24T00:00:00.000+05:30,482,COMPLETE
68038,2014-01-21T00:00:00.000+05:30,508,COMPLETE
67045,2014-07-12T00:00:00.000+05:30,543,COMPLETE
68711,2013-09-01T00:00:00.000+05:30,543,COMPLETE
67393,2014-07-24T00:00:00.000+05:30,585,PROCESSING
67776,2013-11-03T00:00:00.000+05:30,619,COMPLETE
66606,2014-06-24T00:00:00.000+05:30,687,COMPLETE
68601,2014-06-27T00:00:00.000+05:30,687,PROCESSING
67557,2013-08-31T00:00:00.000+05:30,779,COMPLETE
67179,2014-07-16T00:00:00.000+05:30,783,COMPLETE
66377,2014-06-17T00:00:00.000+05:30,787,COMPLETE
68735,2013-10-21T00:00:00.000+05:30,788,COMPLETE
66652,2014-06-26T00:00:00.000+05:30,805,COMPLETE
67645,2013-09-22T00:00:00.000+05:30,816,COMPLETE
66596,2014-06-24T00:00:00.000+05:30,828,PROCESSING
857,2013-07-29T00:00:00.000+05:30,833,PAYMENT_REVIEW
12087,2013-10-06T00:00:00.000+05:30,849,PAYMENT_REVIEW
55784,2014-07-13T00:00:00.000+05:30,864,PAYMENT_REVIEW
56657,2014-07-18T00:00:00.000+05:30,867,PAYMENT_REVIEW
68138,2014-02-14T00:00:00.000+05:30,921,COMPLETE
68455,2014-05-15T00:00:00.000+05:30,921,PROCESSING
43053,2014-04-18T00:00:00.000+05:30,1129,PAYMENT_REVIEW
67034,2014-07-11T00:00:00.000+05:30,1158,COMPLETE
68837,2014-05-07T00:00:00.000+05:30,1223,COMPLETE
68194,2014-03-01T00:00:00.000+05:30,1228,COMPLETE
66667,2014-06-27T00:00:00.000+05:30,1245,COMPLETE
66853,2014-07-04T00:00:00.000+05:30,1260,COMPLETE
43583,2014-04-21T00:00:00.000+05:30,1294,PAYMENT_REVIEW
8086,2013-09-13T00:00:00.000+05:30,1310,PAYMENT_REVIEW
67422,2013-07-26T00:00:00.000+05:30,1327,PROCESSING
67244,2014-07-19T00:00:00.000+05:30,1355,PROCESSING
67451,2013-08-02T00:00:00.000+05:30,1376,COMPLETE
187,2013-07-26T00:00:00.000+05:30,1378,PAYMENT_REVIEW
67340,2014-07-22T00:00:00.000+05:30,1386,COMPLETE
35903,2014-03-03T00:00:00.000+05:30,1402,PAYMENT_REVIEW
67392,2014-07-24T00:00:00.000+05:30,1464,COMPLETE
19958,2013-11-25T00:00:00.000+05:30,1470,PAYMENT_REVIEW
8072,2013-09-13T00:00:00.000+05:30,1497,PAYMENT_REVIEW
68219,2014-03-08T00:00:00.000+05:30,1498,COMPLETE
26791,2014-01-07T00:00:00.000+05:30,1517,PAYMENT_REVIEW
66711,2014-06-28T00:00:00.000+05:30,1521,COMPLETE
66820,2014-07-03T00:00:00.000+05:30,1545,PAYMENT_REVIEW
67143,2014-07-15T00:00:00.000+05:30,1569,COMPLETE
46141,2014-05-07T00:00:00.000+05:30,1576,PAYMENT_REVIEW
38863,2014-03-22T00:00:00.000+05:30,1617,PAYMENT_REVIEW
68298,2014-04-01T00:00:00.000+05:30,1631,COMPLETE
57216,2014-07-21T00:00:00.000+05:30,1672,PAYMENT_REVIEW
48121,2014-05-19T00:00:00.000+05:30,1673,PAYMENT_REVIEW
2364,2013-08-06T00:00:00.000+05:30,1680,PAYMENT_REVIEW
68331,2014-04-09T00:00:00.000+05:30,1745,PROCESSING
67359,2014-07-23T00:00:00.000+05:30,1748,PROCESSING
7666,2013-09-10T00:00:00.000+05:30,1752,PAYMENT_REVIEW
68552,2014-06-13T00:00:00.000+05:30,1763,COMPLETE
68554,2014-06-13T00:00:00.000+05:30,1894,PROCESSING
66546,2014-06-22T00:00:00.000+05:30,1989,COMPLETE
67345,2014-07-22T00:00:00.000+05:30,1989,COMPLETE
1796,2013-08-03T00:00:00.000+05:30,2039,PAYMENT_REVIEW
68515,2014-06-02T00:00:00.000+05:30,2105,PROCESSING
2802,2013-08-10T00:00:00.000+05:30,2115,PAYMENT_REVIEW
68652,2014-07-10T00:00:00.000+05:30,2163,COMPLETE
17703,2013-11-12T00:00:00.000+05:30,2177,PAYMENT_REVIEW
64438,2014-04-07T00:00:00.000+05:30,2185,PAYMENT_REVIEW
66363,2014-06-16T00:00:00.000+05:30,2217,COMPLETE
68107,2014-02-07T00:00:00.000+05:30,2217,COMPLETE
67078,2014-07-13T00:00:00.000+05:30,2246,COMPLETE
68849,2014-05-23T00:00:00.000+05:30,2356,COMPLETE
68501,2014-05-28T00:00:00.000+05:30,2394,COMPLETE
67743,2013-10-26T00:00:00.000+05:30,2447,COMPLETE
67751,2013-10-28T00:00:00.000+05:30,2475,COMPLETE
66972,2014-07-08T00:00:00.000+05:30,2478,COMPLETE
16300,2013-11-04T00:00:00.000+05:30,2478,PAYMENT_REVIEW
66426,2014-06-19T00:00:00.000+05:30,2508,COMPLETE
38891,2014-03-22T00:00:00.000+05:30,2556,PAYMENT_REVIEW
68821,2014-04-05T00:00:00.000+05:30,2564,COMPLETE
66616,2014-06-25T00:00:00.000+05:30,2604,PROCESSING
68447,2014-05-14T00:00:00.000+05:30,2626,COMPLETE
67084,2014-07-13T00:00:00.000+05:30,2630,COMPLETE
53951,2014-06-30T00:00:00.000+05:30,2704,PAYMENT_REVIEW
62830,2014-02-03T00:00:00.000+05:30,2712,PAYMENT_REVIEW
15339,2013-10-31T00:00:00.000+05:30,2716,PAYMENT_REVIEW
67483,2013-08-11T00:00:00.000+05:30,2717,COMPLETE
64322,2014-04-03T00:00:00.000+05:30,2737,PAYMENT_REVIEW
68569,2014-06-19T00:00:00.000+05:30,2755,COMPLETE
61026,2013-11-27T00:00:00.000+05:30,2762,PAYMENT_REVIEW
68398,2014-04-28T00:00:00.000+05:30,2789,COMPLETE
66665,2014-06-27T00:00:00.000+05:30,2792,COMPLETE
22990,2013-12-13T00:00:00.000+05:30,2792,PAYMENT_REVIEW
68136,2014-02-14T00:00:00.000+05:30,2793,COMPLETE
68043,2014-01-22T00:00:00.000+05:30,2794,COMPLETE
63995,2014-03-19T00:00:00.000+05:30,2818,PAYMENT_REVIEW
67597,2013-09-10T00:00:00.000+05:30,2859,PAYMENT_REVIEW
66624,2014-06-25T00:00:00.000+05:30,2900,PROCESSING
68143,2014-02-16T00:00:00.000+05:30,2907,COMPLETE
68358,2014-04-18T00:00:00.000+05:30,2910,COMPLETE
6931,2013-09-06T00:00:00.000+05:30,2922,PAYMENT_REVIEW
67329,2014-07-22T00:00:00.000+05:30,2928,COMPLETE
6468,2013-09-03T00:00:00.000+05:30,2934,PAYMENT_REVIEW
44594,2014-04-27T00:00:00.000+05:30,2946,PAYMENT_REVIEW
67852,2013-11-25T00:00:00.000+05:30,2949,PROCESSING
66295,2014-06-14T00:00:00.000+05:30,2954,COMPLETE
67838,2013-11-23T00:00:00.000+05:30,2954,COMPLETE
55458,2014-07-10T00:00:00.000+05:30,2969,PAYMENT_REVIEW
67584,2013-09-06T00:00:00.000+05:30,2983,COMPLETE
52568,2014-06-19T00:00:00.000+05:30,2983,PAYMENT_REVIEW
68488,2014-05-23T00:00:00.000+05:30,2988,COMPLETE
68077,2014-01-31T00:00:00.000+05:30,2988,PROCESSING
66248,2014-06-12T00:00:00.000+05:30,3043,COMPLETE
8063,2013-09-13T00:00:00.000+05:30,3055,PAYMENT_REVIEW
66619,2014-06-25T00:00:00.000+05:30,3057,PROCESSING
55846,2014-07-13T00:00:00.000+05:30,3119,PAYMENT_REVIEW
67035,2014-07-11T00:00:00.000+05:30,3147,PROCESSING
27497,2014-01-11T00:00:00.000+05:30,3184,PAYMENT_REVIEW
68787,2014-01-20T00:00:00.000+05:30,3219,PROCESSING
2667,2013-08-08T00:00:00.000+05:30,3228,PAYMENT_REVIEW
24086,2013-12-21T00:00:00.000+05:30,3231,PAYMENT_REVIEW
6580,2013-09-04T00:00:00.000+05:30,3269,PAYMENT_REVIEW
35691,2014-03-01T00:00:00.000+05:30,3280,PAYMENT_REVIEW
43060,2014-04-18T00:00:00.000+05:30,3280,PAYMENT_REVIEW
66985,2014-07-08T00:00:00.000+05:30,3285,COMPLETE
67565,2013-09-01T00:00:00.000+05:30,3424,COMPLETE
68846,2014-05-20T00:00:00.000+05:30,3454,PROCESSING
37384,2014-03-12T00:00:00.000+05:30,3482,PAYMENT_REVIEW
67386,2014-07-23T00:00:00.000+05:30,3522,PROCESSING
67623,2013-09-16T00:00:00.000+05:30,3639,PROCESSING
29400,2014-01-22T00:00:00.000+05:30,3652,PAYMENT_REVIEW
53476,2014-06-27T00:00:00.000+05:30,3683,PAYMENT_REVIEW
68549,2014-06-12T00:00:00.000+05:30,3733,COMPLETE
66968,2014-07-07T00:00:00.000+05:30,3816,PROCESSING
68695,2013-07-30T00:00:00.000+05:30,3918,PROCESSING
68301,2014-04-02T00:00:00.000+05:30,3946,COMPLETE
66808,2014-07-02T00:00:00.000+05:30,3997,COMPLETE
66656,2014-06-26T00:00:00.000+05:30,3999,COMPLETE
66650,2014-06-26T00:00:00.000+05:30,4011,COMPLETE
52435,2014-06-19T00:00:00.000+05:30,4057,PAYMENT_REVIEW
68780,2014-01-06T00:00:00.000+05:30,4089,PROCESSING
66323,2014-06-14T00:00:00.000+05:30,4139,COMPLETE
17751,2013-11-12T00:00:00.000+05:30,4157,PAYMENT_REVIEW
66337,2014-06-15T00:00:00.000+05:30,4163,COMPLETE
67666,2013-09-30T00:00:00.000+05:30,4314,COMPLETE
59606,2013-10-04T00:00:00.000+05:30,4386,PAYMENT_REVIEW
67822,2013-11-18T00:00:00.000+05:30,4406,COMPLETE
9585,2013-09-23T00:00:00.000+05:30,4435,PAYMENT_REVIEW
67012,2014-07-10T00:00:00.000+05:30,4457,PROCESSING
68116,2014-02-10T00:00:00.000+05:30,4462,COMPLETE
66328,2014-06-14T00:00:00.000+05:30,4520,PAYMENT_REVIEW
67423,2013-07-27T00:00:00.000+05:30,4535,COMPLETE
66919,2014-07-06T00:00:00.000+05:30,4599,COMPLETE
26894,2014-01-07T00:00:00.000+05:30,4605,PAYMENT_REVIEW
68027,2014-01-18T00:00:00.000+05:30,4639,COMPLETE
68514,2014-06-01T00:00:00.000+05:30,4685,COMPLETE
7505,2013-09-09T00:00:00.000+05:30,4696,PAYMENT_REVIEW
55603,2014-07-12T00:00:00.000+05:30,4707,PAYMENT_REVIEW
47737,2014-05-16T00:00:00.000+05:30,4719,PAYMENT_REVIEW
68033,2014-01-20T00:00:00.000+05:30,4756,COMPLETE
68709,2013-08-30T00:00:00.000+05:30,4756,COMPLETE
39963,2014-03-29T00:00:00.000+05:30,4793,PAYMENT_REVIEW
2251,2013-08-06T00:00:00.000+05:30,4876,PAYMENT_REVIEW
66925,2014-07-06T00:00:00.000+05:30,4922,COMPLETE
16393,2013-11-05T00:00:00.000+05:30,4993,PAYMENT_REVIEW
29782,2014-01-25T00:00:00.000+05:30,4994,PAYMENT_REVIEW
67793,2013-11-08T00:00:00.000+05:30,5013,COMPLETE
17945,2013-11-13T00:00:00.000+05:30,5032,PAYMENT_REVIEW
66702,2014-06-28T00:00:00.000+05:30,5036,COMPLETE
26981,2014-01-09T00:00:00.000+05:30,5037,PAYMENT_REVIEW
34294,2014-02-21T00:00:00.000+05:30,5037,PAYMENT_REVIEW
67603,2013-09-11T00:00:00.000+05:30,5053,COMPLETE
64663,2014-04-15T00:00:00.000+05:30,5053,PAYMENT_REVIEW
67302,2014-07-20T00:00:00.000+05:30,5186,COMPLETE
67982,2014-01-04T00:00:00.000+05:30,5232,COMPLETE
27343,2014-01-11T00:00:00.000+05:30,5250,PAYMENT_REVIEW
27221,2014-01-10T00:00:00.000+05:30,5266,PAYMENT_REVIEW
31730,2014-02-06T00:00:00.000+05:30,5303,PAYMENT_REVIEW
66383,2014-06-17T00:00:00.000+05:30,5318,COMPLETE
49319,2014-05-28T00:00:00.000+05:30,5403,PAYMENT_REVIEW
67144,2014-07-15T00:00:00.000+05:30,5406,COMPLETE
17173,2013-11-09T00:00:00.000+05:30,5410,PAYMENT_REVIEW
68401,2014-04-29T00:00:00.000+05:30,5433,PROCESSING
68647,2014-07-09T00:00:00.000+05:30,5518,COMPLETE
64327,2014-04-03T00:00:00.000+05:30,5536,PAYMENT_REVIEW
7466,2013-09-09T00:00:00.000+05:30,5560,PAYMENT_REVIEW
34809,2014-02-24T00:00:00.000+05:30,5578,PAYMENT_REVIEW
67971,2013-12-31T00:00:00.000+05:30,5579,COMPLETE
68793,2014-01-30T00:00:00.000+05:30,5654,COMPLETE
67126,2014-07-15T00:00:00.000+05:30,5665,COMPLETE
67169,2014-07-16T00:00:00.000+05:30,5677,PROCESSING
40052,2014-03-30T00:00:00.000+05:30,5682,PAYMENT_REVIEW
66980,2014-07-08T00:00:00.000+05:30,5697,PROCESSING
66687,2014-06-27T00:00:00.000+05:30,5723,COMPLETE
16914,2013-11-07T00:00:00.000+05:30,5751,PAYMENT_REVIEW
39281,2014-03-24T00:00:00.000+05:30,5807,PAYMENT_REVIEW
50514,2014-06-07T00:00:00.000+05:30,5813,PAYMENT_REVIEW
66701,2014-06-28T00:00:00.000+05:30,5828,PROCESSING
66477,2014-06-20T00:00:00.000+05:30,5845,COMPLETE
67385,2014-07-23T00:00:00.000+05:30,5876,PROCESSING
54798,2014-07-06T00:00:00.000+05:30,5887,PAYMENT_REVIEW
68672,2014-07-18T00:00:00.000+05:30,5908,PROCESSING
68385,2014-04-24T00:00:00.000+05:30,5923,PROCESSING
12243,2013-10-08T00:00:00.000+05:30,5926,PAYMENT_REVIEW
68238,2014-03-15T00:00:00.000+05:30,5927,PROCESSING
42594,2014-04-13T00:00:00.000+05:30,5943,PAYMENT_REVIEW
68581,2014-06-22T00:00:00.000+05:30,6020,PROCESSING
66654,2014-06-26T00:00:00.000+05:30,6049,PROCESSING
40886,2014-04-02T00:00:00.000+05:30,6090,PAYMENT_REVIEW
66541,2014-06-22T00:00:00.000+05:30,6099,COMPLETE
57142,2014-07-20T00:00:00.000+05:30,6158,PAYMENT_REVIEW
22930,2013-12-13T00:00:00.000+05:30,6171,PAYMENT_REVIEW
68576,2014-06-20T00:00:00.000+05:30,6184,PROCESSING
68383,2014-04-24T00:00:00.000+05:30,6203,PROCESSING
68701,2013-08-12T00:00:00.000+05:30,6209,PROCESSING
13800,2013-10-19T00:00:00.000+05:30,6240,PAYMENT_REVIEW
56540,2014-07-18T00:00:00.000+05:30,6255,PAYMENT_REVIEW
68208,2014-03-04T00:00:00.000+05:30,6257,PROCESSING
57558,2014-07-23T00:00:00.000+05:30,6284,PAYMENT_REVIEW
67274,2014-07-20T00:00:00.000+05:30,6284,PROCESSING
66513,2014-06-21T00:00:00.000+05:30,6290,COMPLETE
67510,2013-08-19T00:00:00.000+05:30,6307,COMPLETE
67298,2014-07-20T00:00:00.000+05:30,6352,PROCESSING
